3,1,986.65,271.31,142.69,102.57,1,-1,-1,-1
3,2,346.37,644.74,564.13,418.37,1,-1,-1,-1
3,4,1163.16,163.39,46.79,43.94,1,-1,-1,-1
3,5,1248.40,272.68,327.04,302.13,1,-1,-1,-1
3,6,1277.22,223.38,138.01,87.02,1,-1,-1,-1
3,7,1104.59,160.55,36.76,39.65,1,-1,-1,-1
3,8,479.03,278.99,187.39,101.81,1,-1,-1,-1
3,9,1324.32,164.60,49.32,50.70,1,-1,-1,-1
3,10,1251.18,181.18,57.24,75.16,1,-1,-1,-1
3,11,1046.96,177.19,68.28,86.40,1,-1,-1,-1
4,1,985.01,270.80,144.66,104.06,1,-1,-1,-1
4,2,333.45,652.64,568.95,421.09,1,-1,-1,-1
4,4,1163.21,164.36,46.99,43.90,1,-1,-1,-1
4,5,1248.92,269.91,321.86,298.39,1,-1,-1,-1
4,6,1276.17,224.06,135.09,85.00,1,-1,-1,-1
4,7,1103.42,160.00,37.47,40.24,1,-1,-1,-1
4,8,479.63,280.36,187.12,101.19,1,-1,-1,-1
4,9,1323.30,164.27,49.28,50.42,1,-1,-1,-1
4,10,1252.71,184.55,53.17,69.59,1,-1,-1,-1
4,11,1055.95,195.88,52.68,65.26,1,-1,-1,-1
4,12,1102.79,66.77,36.73,24.35,1,-1,-1,-1
4,13,1193.21,96.19,27.53,23.96,1,-1,-1,-1
4,14,1288.54,98.85,57.94,42.82,1,-1,-1,-1
4,15,1217.91,105.65,34.66,23.94,1,-1,-1,-1
4,16,1415.95,238.77,28.80,37.80,1,-1,-1,-1
4,19,1318.37,135.20,46.49,40.57,1,-1,-1,-1
5,1,983.01,270.24,146.72,105.66,1,-1,-1,-1
5,2,326.92,660.20,571.63,423.08,1,-1,-1,-1
5,4,1162.87,165.28,47.73,44.32,1,-1,-1,-1
5,5,1246.67,270.77,310.80,288.56,1,-1,-1,-1
5,6,1275.97,225.02,131.34,82.27,1,-1,-1,-1
5,7,1102.12,159.58,38.18,40.72,1,-1,-1,-1
5,8,480.24,281.89,186.21,100.15,1,-1,-1,-1
5,9,1322.64,164.71,48.80,49.57,1,-1,-1,-1
5,10,1255.50,190.20,47.36,61.39,1,-1,-1,-1
5,11,1057.61,201.70,49.60,59.95,1,-1,-1,-1
5,12,1101.78,67.41,36.86,24.34,1,-1,-1,-1
5,13,1193.35,95.99,27.76,24.16,1,-1,-1,-1
5,14,1289.10,98.89,57.71,42.67,1,-1,-1,-1
5,15,1215.84,105.25,35.71,24.68,1,-1,-1,-1
5,16,1415.19,238.60,29.39,37.45,1,-1,-1,-1
5,19,1319.59,136.49,46.38,40.49,1,-1,-1,-1
5,20,1889.53,259.15,28.34,90.72,1,-1,-1,-1
6,1,980.86,269.46,149.44,107.83,1,-1,-1,-1
6,4,1162.43,166.24,48.48,44.71,1,-1,-1,-1
6,5,1247.24,268.49,301.98,280.82,1,-1,-1,-1
6,6,1276.44,225.62,129.03,80.24,1,-1,-1,-1
6,7,1100.99,159.04,38.92,41.18,1,-1,-1,-1
6,8,481.38,282.98,184.50,98.52,1,-1,-1,-1
6,9,1323.00,166.42,47.18,47.43,1,-1,-1,-1
6,10,1258.25,197.12,41.64,53.01,1,-1,-1,-1
6,11,1057.43,203.05,49.89,58.65,1,-1,-1,-1
6,12,1100.83,68.03,37.18,24.41,1,-1,-1,-1
6,13,1195.16,95.14,27.24,23.87,1,-1,-1,-1
6,14,1289.90,99.18,56.84,42.04,1,-1,-1,-1
6,15,1213.28,104.15,37.37,25.84,1,-1,-1,-1
6,16,1413.48,239.04,31.12,38.06,1,-1,-1,-1
6,19,1321.05,136.79,44.90,39.21,1,-1,-1,-1
6,20,1889.44,259.58,28.30,90.34,1,-1,-1,-1
7,1,978.89,268.78,151.94,109.88,1,-1,-1,-1
7,4,1162.19,167.31,48.68,44.49,1,-1,-1,-1
7,5,1249.73,267.90,291.84,271.83,1,-1,-1,-1
7,6,1276.50,226.88,126.36,77.78,1,-1,-1,-1
7,7,1100.57,159.00,39.22,41.19,1,-1,-1,-1
7,8,480.12,283.34,185.80,98.44,1,-1,-1,-1
7,9,1323.54,167.17,46.76,46.54,1,-1,-1,-1
7,10,1260.28,202.78,38.17,47.35,1,-1,-1,-1
7,11,1057.12,202.81,51.13,58.43,1,-1,-1,-1
7,12,1100.55,68.37,36.99,24.10,1,-1,-1,-1
7,13,1195.71,94.78,27.33,23.94,1,-1,-1,-1
7,14,1289.57,98.59,57.63,42.69,1,-1,-1,-1
7,15,1212.91,103.43,37.91,26.25,1,-1,-1,-1
7,16,1411.49,239.48,33.19,38.67,1,-1,-1,-1
7,19,1320.57,135.96,46.05,40.31,1,-1,-1,-1
7,20,1889.36,259.28,28.57,90.96,1,-1,-1,-1
7,22,1060.76,166.27,57.61,48.36,1,-1,-1,-1
8,1,977.43,268.24,153.79,111.40,1,-1,-1,-1
8,4,1161.92,168.06,48.92,44.28,1,-1,-1,-1
8,5,1253.21,270.02,280.77,261.70,1,-1,-1,-1
8,6,1275.38,226.78,126.42,77.06,1,-1,-1,-1
8,7,1100.61,159.32,38.99,40.62,1,-1,-1,-1
8,8,478.65,283.14,188.32,98.95,1,-1,-1,-1
8,9,1323.78,166.94,47.46,46.80,1,-1,-1,-1
8,10,1260.62,204.57,37.92,45.88,1,-1,-1,-1
8,11,1056.78,202.59,52.18,57.92,1,-1,-1,-1
8,12,1101.34,68.86,36.29,23.47,1,-1,-1,-1
8,14,1288.85,98.07,58.99,43.80,1,-1,-1,-1
8,15,1213.81,103.29,37.27,25.87,1,-1,-1,-1
8,16,1409.47,238.68,35.22,38.87,1,-1,-1,-1
8,19,1319.48,135.18,47.41,41.60,1,-1,-1,-1
8,20,1889.39,259.18,28.76,91.33,1,-1,-1,-1
8,22,1060.64,166.41,58.60,49.10,1,-1,-1,-1
8,23,-32.39,835.94,232.65,236.96,1,-1,-1,-1
9,1,976.21,268.01,155.02,112.42,1,-1,-1,-1
9,4,1161.66,168.48,49.44,44.26,1,-1,-1,-1
9,5,1255.44,272.53,271.33,253.10,1,-1,-1,-1
9,6,1273.78,227.41,126.69,76.41,1,-1,-1,-1
9,7,1101.02,159.92,38.88,40.19,1,-1,-1,-1
9,8,476.87,282.68,191.43,99.81,1,-1,-1,-1
9,9,1323.37,166.30,49.18,48.15,1,-1,-1,-1
9,10,1262.58,208.19,34.49,41.73,1,-1,-1,-1
9,11,1056.20,202.69,53.25,57.38,1,-1,-1,-1
9,12,1102.42,69.57,35.41,22.71,1,-1,-1,-1
9,14,1288.35,97.93,59.81,44.50,1,-1,-1,-1
9,15,1212.87,102.88,37.84,26.27,1,-1,-1,-1
9,16,1407.90,237.77,37.49,39.11,1,-1,-1,-1
9,19,1318.22,134.60,48.74,42.86,1,-1,-1,-1
9,20,1889.44,259.08,28.92,91.60,1,-1,-1,-1
9,22,1060.76,166.70,59.43,49.58,1,-1,-1,-1
9,23,-40.08,833.03,234.56,238.90,1,-1,-1,-1
9,24,1246.98,173.64,56.57,47.21,1,-1,-1,-1
9,25,652.70,258.73,135.70,69.83,1,-1,-1,-1
10,1,975.59,268.50,156.08,113.23,1,-1,-1,-1
10,4,1161.55,168.89,49.63,43.95,1,-1,-1,-1
10,5,1254.80,273.38,267.25,249.48,1,-1,-1,-1
10,6,1272.95,227.40,126.38,75.29,1,-1,-1,-1
10,7,1101.37,160.47,38.84,39.80,1,-1,-1,-1
10,8,475.02,281.91,194.13,100.45,1,-1,-1,-1
10,9,1323.02,166.19,50.06,48.58,1,-1,-1,-1
10,11,1055.21,202.34,54.73,57.29,1,-1,-1,-1
10,12,1104.40,70.07,34.36,21.95,1,-1,-1,-1
10,14,1288.28,97.71,60.29,44.85,1,-1,-1,-1
10,16,1406.79,236.85,39.16,38.57,1,-1,-1,-1
10,19,1317.57,134.53,49.08,43.22,1,-1,-1,-1
10,20,1889.50,259.36,28.84,91.03,1,-1,-1,-1
10,22,1060.75,166.88,59.88,49.96,1,-1,-1,-1
10,24,1246.39,173.31,56.92,47.47,1,-1,-1,-1
10,25,653.70,256.88,139.38,71.22,1,-1,-1,-1
11,1,974.69,269.21,157.79,114.55,1,-1,-1,-1
11,4,1161.87,169.44,49.18,43.06,1,-1,-1,-1
11,5,1254.62,264.48,261.82,244.28,1,-1,-1,-1
11,6,1258.70,226.98,138.84,83.27,1,-1,-1,-1
11,7,1101.49,160.55,39.52,40.19,1,-1,-1,-1
11,8,473.03,281.21,196.16,100.66,1,-1,-1,-1
11,9,1322.88,166.90,50.12,48.14,1,-1,-1,-1
11,11,1045.07,185.84,72.68,75.89,1,-1,-1,-1
11,12,1104.94,70.10,34.21,21.79,1,-1,-1,-1
11,16,1404.63,236.17,41.00,38.12,1,-1,-1,-1
11,19,1317.76,134.30,48.36,42.61,1,-1,-1,-1
11,20,1889.20,259.37,29.04,91.27,1,-1,-1,-1
11,24,1245.88,173.25,56.14,46.74,1,-1,-1,-1
11,25,687.41,252.71,114.60,57.32,1,-1,-1,-1
11,26,1075.88,99.11,38.84,36.87,1,-1,-1,-1
11,27,1081.42,75.80,34.63,21.47,1,-1,-1,-1
12,1,973.11,270.08,160.29,116.60,1,-1,-1,-1
12,4,1162.30,170.35,48.51,42.10,1,-1,-1,-1
12,5,1255.01,262.65,256.35,238.72,1,-1,-1,-1
12,6,1252.62,226.76,143.04,86.28,1,-1,-1,-1
12,7,1101.50,160.58,39.50,39.79,1,-1,-1,-1
12,8,470.88,280.68,198.74,101.13,1,-1,-1,-1
12,9,1322.87,167.59,49.89,47.41,1,-1,-1,-1
12,11,1041.63,180.43,78.49,81.73,1,-1,-1,-1
12,12,1105.64,69.99,33.83,21.53,1,-1,-1,-1
12,16,1401.76,235.69,42.87,37.73,1,-1,-1,-1
12,19,1318.00,134.01,47.47,41.80,1,-1,-1,-1
12,20,1888.63,259.28,29.41,91.79,1,-1,-1,-1
12,24,1245.65,173.40,54.93,45.55,1,-1,-1,-1
12,25,701.49,251.54,107.64,52.29,1,-1,-1,-1
12,26,1075.26,99.01,38.78,36.84,1,-1,-1,-1
12,27,1080.75,76.01,34.37,21.36,1,-1,-1,-1
13,1,971.42,270.51,162.68,118.69,1,-1,-1,-1
13,4,1162.34,171.07,48.61,41.94,1,-1,-1,-1
13,5,1255.09,262.47,251.25,233.51,1,-1,-1,-1
13,6,1247.66,226.29,146.70,89.25,1,-1,-1,-1
13,7,1101.42,160.55,39.36,39.28,1,-1,-1,-1
13,8,469.48,280.52,201.20,101.52,1,-1,-1,-1
13,9,1322.92,167.99,50.01,47.11,1,-1,-1,-1
13,11,1039.93,177.98,80.78,83.84,1,-1,-1,-1
13,12,1104.93,69.90,34.23,21.73,1,-1,-1,-1
13,16,1398.81,235.44,45.50,38.06,1,-1,-1,-1
13,19,1317.80,133.48,47.17,41.54,1,-1,-1,-1
13,20,1888.54,259.35,29.43,91.87,1,-1,-1,-1
13,24,1245.32,173.40,54.27,44.75,1,-1,-1,-1
13,25,709.57,252.71,103.75,48.43,1,-1,-1,-1
13,26,1075.23,98.88,38.24,36.27,1,-1,-1,-1
13,27,1080.74,76.47,34.39,21.42,1,-1,-1,-1
13,28,1249.88,204.60,51.70,44.66,1,-1,-1,-1
14,1,969.88,270.72,165.38,121.26,1,-1,-1,-1
14,4,1161.83,172.04,49.46,42.43,1,-1,-1,-1
14,5,1254.28,260.81,248.22,230.35,1,-1,-1,-1
14,6,1245.16,225.85,147.29,90.57,1,-1,-1,-1
14,7,1101.05,160.21,39.52,39.03,1,-1,-1,-1
14,8,469.18,280.67,203.32,101.88,1,-1,-1,-1
14,9,1322.78,167.58,50.43,47.23,1,-1,-1,-1
14,11,1039.31,177.27,81.26,83.95,1,-1,-1,-1
14,12,1104.34,70.05,34.53,21.83,1,-1,-1,-1
14,16,1397.32,235.89,48.00,38.31,1,-1,-1,-1
14,19,1317.07,133.17,48.10,42.47,1,-1,-1,-1
14,24,1245.26,173.42,53.38,43.74,1,-1,-1,-1
14,25,729.32,253.97,102.30,45.90,1,-1,-1,-1
14,26,1075.07,98.65,38.24,36.27,1,-1,-1,-1
14,27,1080.79,76.43,34.14,21.29,1,-1,-1,-1
14,28,1249.83,204.57,52.73,45.44,1,-1,-1,-1
15,1,968.18,270.78,168.18,124.07,1,-1,-1,-1
15,4,1161.34,172.89,50.30,42.81,1,-1,-1,-1
15,5,1252.47,257.32,246.11,228.42,1,-1,-1,-1
15,6,1245.21,225.73,144.45,89.86,1,-1,-1,-1
15,7,1100.97,159.84,39.88,38.95,1,-1,-1,-1
15,8,469.58,280.87,204.36,101.84,1,-1,-1,-1
15,9,1322.66,167.34,50.55,47.06,1,-1,-1,-1
15,11,1038.99,176.56,81.99,84.44,1,-1,-1,-1
15,12,1103.20,69.55,35.39,22.21,1,-1,-1,-1
15,16,1397.18,237.15,49.55,37.87,1,-1,-1,-1
15,19,1316.65,132.76,49.16,43.59,1,-1,-1,-1
15,24,1245.35,173.28,52.92,43.09,1,-1,-1,-1
15,25,735.90,254.28,107.14,46.14,1,-1,-1,-1
15,27,1081.48,76.18,33.72,20.99,1,-1,-1,-1
15,28,1250.31,203.62,53.60,46.21,1,-1,-1,-1
16,1,965.67,271.05,171.82,127.75,1,-1,-1,-1
16,4,1161.34,173.61,50.72,42.78,1,-1,-1,-1
16,5,1253.49,255.52,241.47,224.09,1,-1,-1,-1
16,6,1246.97,225.96,139.83,87.84,1,-1,-1,-1
16,7,1101.44,159.42,40.12,38.80,1,-1,-1,-1
16,8,470.21,280.83,204.81,101.65,1,-1,-1,-1
16,9,1322.44,167.33,50.43,46.63,1,-1,-1,-1
16,11,1038.75,175.90,82.87,85.19,1,-1,-1,-1
16,12,1102.59,69.56,35.53,22.06,1,-1,-1,-1
16,16,1396.97,238.42,51.23,37.63,1,-1,-1,-1
16,19,1317.21,132.97,48.86,43.45,1,-1,-1,-1
16,24,1245.16,173.15,53.64,43.45,1,-1,-1,-1
16,25,739.63,254.17,112.78,46.76,1,-1,-1,-1
16,27,1081.53,76.32,33.55,20.89,1,-1,-1,-1
16,28,1250.61,202.11,53.68,46.30,1,-1,-1,-1
17,1,963.00,271.66,174.61,130.91,1,-1,-1,-1
17,4,1161.74,173.99,50.47,42.31,1,-1,-1,-1
17,5,1255.66,255.55,235.60,218.58,1,-1,-1,-1
17,6,1250.04,226.01,133.54,84.46,1,-1,-1,-1
17,7,1102.41,159.16,39.96,38.33,1,-1,-1,-1
17,8,469.93,280.61,205.44,101.57,1,-1,-1,-1
17,9,1322.11,167.34,50.71,46.60,1,-1,-1,-1
17,11,1038.58,175.38,83.61,85.89,1,-1,-1,-1
17,12,1102.39,69.41,35.62,21.86,1,-1,-1,-1
17,16,1397.34,240.09,53.28,37.91,1,-1,-1,-1
17,19,1318.22,133.30,47.34,42.04,1,-1,-1,-1
17,24,1244.72,172.78,55.16,44.53,1,-1,-1,-1
17,25,742.92,254.21,117.55,47.10,1,-1,-1,-1
17,28,1250.68,201.62,54.11,46.68,1,-1,-1,-1
17,29,108.54,759.22,606.07,312.24,1,-1,-1,-1
18,1,960.21,272.64,177.08,133.76,1,-1,-1,-1
18,4,1161.98,174.11,50.35,42.16,1,-1,-1,-1
18,5,1258.68,256.51,229.40,212.63,1,-1,-1,-1
18,6,1251.37,225.89,131.44,83.65,1,-1,-1,-1
18,7,1103.17,158.99,40.15,38.38,1,-1,-1,-1
18,8,469.42,280.43,205.69,101.28,1,-1,-1,-1
18,9,1321.83,167.54,50.94,46.52,1,-1,-1,-1
18,11,1038.32,174.95,84.29,86.56,1,-1,-1,-1
18,12,1103.13,69.55,35.21,21.43,1,-1,-1,-1
18,16,1397.10,240.33,53.18,37.84,1,-1,-1,-1
18,19,1318.89,134.04,45.18,39.87,1,-1,-1,-1
18,24,1244.59,172.45,56.30,45.30,1,-1,-1,-1
18,25,758.99,252.94,122.45,48.33,1,-1,-1,-1
18,29,95.60,771.78,585.74,299.31,1,-1,-1,-1
19,1,957.23,273.47,179.57,136.60,1,-1,-1,-1
19,4,1161.93,174.48,50.33,42.18,1,-1,-1,-1
19,5,1259.65,255.09,226.24,209.83,1,-1,-1,-1
19,6,1251.45,225.42,131.09,84.02,1,-1,-1,-1
19,7,1103.00,158.65,40.86,38.96,1,-1,-1,-1
19,8,468.80,280.42,206.44,101.30,1,-1,-1,-1
19,9,1321.71,167.39,51.00,46.34,1,-1,-1,-1
19,11,1038.00,175.05,84.85,87.22,1,-1,-1,-1
19,12,1104.11,69.70,34.75,21.08,1,-1,-1,-1
19,19,1319.08,134.89,43.71,38.28,1,-1,-1,-1
19,24,1244.84,172.17,56.04,44.93,1,-1,-1,-1
19,25,765.97,251.90,127.98,49.74,1,-1,-1,-1
19,28,1250.31,200.19,56.16,48.35,1,-1,-1,-1
