3,2,180.12,391.45,653.12,423.23,1,-1,-1,-1
3,3,1373.96,147.76,118.94,75.27,1,-1,-1,-1
3,4,1725.09,157.58,62.59,49.79,1,-1,-1,-1
3,5,104.62,136.35,56.27,39.48,1,-1,-1,-1
3,6,582.71,71.26,71.90,42.29,1,-1,-1,-1
3,7,280.46,108.00,145.31,69.56,1,-1,-1,-1
4,2,241.22,379.89,618.93,398.86,1,-1,-1,-1
4,3,1365.60,150.15,117.49,74.34,1,-1,-1,-1
4,4,1724.90,157.53,63.48,50.01,1,-1,-1,-1
4,5,104.78,136.01,56.76,39.47,1,-1,-1,-1
4,6,582.48,71.39,73.12,42.33,1,-1,-1,-1
4,7,279.61,106.97,147.23,70.28,1,-1,-1,-1
4,8,1443.03,84.15,175.16,77.85,1,-1,-1,-1
4,9,1160.73,80.60,191.86,55.82,1,-1,-1,-1
4,10,200.08,130.42,82.40,49.54,1,-1,-1,-1
4,11,396.55,102.56,139.93,77.98,1,-1,-1,-1
4,12,1072.34,59.99,93.89,33.74,1,-1,-1,-1
4,13,5.73,128.00,20.29,30.89,1,-1,-1,-1
4,14,1757.89,133.06,54.32,31.07,1,-1,-1,-1
5,2,331.60,366.82,581.89,371.97,1,-1,-1,-1
5,3,1359.35,153.92,113.46,71.48,1,-1,-1,-1
5,4,1724.42,157.46,64.50,50.24,1,-1,-1,-1
5,5,104.06,135.88,57.49,39.60,1,-1,-1,-1
5,6,581.73,71.31,74.58,42.42,1,-1,-1,-1
5,7,279.36,107.21,147.89,70.28,1,-1,-1,-1
5,8,1440.49,82.81,180.78,80.67,1,-1,-1,-1
5,9,1175.62,78.28,196.27,57.41,1,-1,-1,-1
5,10,193.32,125.28,93.47,55.21,1,-1,-1,-1
5,11,396.75,102.45,139.95,78.11,1,-1,-1,-1
5,12,1058.25,61.35,93.26,33.29,1,-1,-1,-1
5,13,5.31,127.69,20.54,31.29,1,-1,-1,-1
5,14,1758.08,133.02,54.01,30.90,1,-1,-1,-1
6,2,397.73,355.84,556.77,352.97,1,-1,-1,-1
6,3,1352.98,156.08,113.54,71.03,1,-1,-1,-1
6,4,1723.96,157.43,65.45,50.35,1,-1,-1,-1
6,5,103.50,136.63,57.52,39.16,1,-1,-1,-1
6,6,580.71,71.16,76.34,42.59,1,-1,-1,-1
6,7,280.76,109.02,145.80,68.72,1,-1,-1,-1
6,8,1437.40,81.12,186.73,83.82,1,-1,-1,-1
6,9,1179.39,77.75,197.57,58.19,1,-1,-1,-1
6,10,190.78,124.42,97.73,56.54,1,-1,-1,-1
6,11,398.04,103.70,136.38,76.12,1,-1,-1,-1
6,12,1053.60,61.87,93.30,33.05,1,-1,-1,-1
6,13,4.31,127.55,20.92,31.96,1,-1,-1,-1
6,14,1758.47,133.05,53.54,30.64,1,-1,-1,-1
7,2,446.03,343.12,541.32,340.52,1,-1,-1,-1
7,3,1339.47,160.55,113.12,69.73,1,-1,-1,-1
7,4,1723.34,157.18,66.67,50.62,1,-1,-1,-1
7,5,103.41,137.96,56.65,38.01,1,-1,-1,-1
7,6,579.90,71.36,77.79,42.52,1,-1,-1,-1
7,7,282.47,111.34,143.23,66.66,1,-1,-1,-1
7,8,1411.03,82.48,192.81,87.47,1,-1,-1,-1
7,9,1180.21,77.85,196.68,58.42,1,-1,-1,-1
7,10,189.91,124.76,100.34,56.75,1,-1,-1,-1
7,11,399.59,105.20,131.84,73.40,1,-1,-1,-1
7,12,1052.01,62.18,93.61,32.87,1,-1,-1,-1
7,13,3.04,127.34,21.34,32.80,1,-1,-1,-1
7,14,1758.60,133.11,53.62,30.68,1,-1,-1,-1
8,2,520.86,332.57,511.36,318.82,1,-1,-1,-1
8,3,1326.95,162.04,116.78,71.01,1,-1,-1,-1
8,4,1722.63,156.61,68.28,51.17,1,-1,-1,-1
8,5,103.75,139.60,55.15,36.37,1,-1,-1,-1
8,6,578.96,71.61,79.46,42.55,1,-1,-1,-1
8,7,283.25,113.04,142.45,65.31,1,-1,-1,-1
8,8,1401.93,83.02,193.48,88.86,1,-1,-1,-1
8,9,1180.71,77.94,194.93,58.48,1,-1,-1,-1
8,10,195.49,129.81,90.92,51.38,1,-1,-1,-1
8,11,400.24,105.84,128.81,71.38,1,-1,-1,-1
8,12,1051.22,62.30,94.73,32.91,1,-1,-1,-1
8,13,2.33,127.62,21.28,32.94,1,-1,-1,-1
8,14,1758.39,133.06,54.35,31.09,1,-1,-1,-1
9,2,579.22,325.39,491.96,304.53,1,-1,-1,-1
9,3,1314.34,162.33,122.28,73.58,1,-1,-1,-1
9,4,1721.84,155.93,70.02,51.82,1,-1,-1,-1
9,5,104.33,140.78,54.04,34.94,1,-1,-1,-1
9,6,577.96,71.72,81.59,42.87,1,-1,-1,-1
9,7,282.57,113.71,143.91,65.00,1,-1,-1,-1
9,8,1399.12,83.18,191.79,89.31,1,-1,-1,-1
9,9,1181.22,77.84,193.28,58.62,1,-1,-1,-1
9,10,197.92,132.24,87.00,49.14,1,-1,-1,-1
9,11,399.89,105.72,128.39,70.78,1,-1,-1,-1
9,12,1050.41,62.34,96.45,33.11,1,-1,-1,-1
9,13,2.09,127.91,20.97,32.69,1,-1,-1,-1
9,14,1757.82,132.97,55.42,31.71,1,-1,-1,-1
10,2,614.46,291.12,501.56,309.80,1,-1,-1,-1
10,3,1297.05,161.14,131.31,78.76,1,-1,-1,-1
10,4,1721.00,155.14,71.86,52.56,1,-1,-1,-1
10,5,104.25,140.92,54.78,34.78,1,-1,-1,-1
10,6,576.92,71.48,83.73,43.27,1,-1,-1,-1
10,7,280.72,113.91,147.02,65.53,1,-1,-1,-1
10,8,1427.19,81.17,182.76,85.80,1,-1,-1,-1
10,9,1181.39,77.32,191.93,58.89,1,-1,-1,-1
10,10,221.59,129.40,86.58,49.03,1,-1,-1,-1
10,11,399.35,105.82,130.17,71.58,1,-1,-1,-1
10,12,1049.60,62.33,98.08,33.32,1,-1,-1,-1
10,13,2.36,128.07,20.70,32.37,1,-1,-1,-1
10,14,1757.47,132.65,56.13,32.19,1,-1,-1,-1
11,2,677.78,282.12,484.94,301.40,1,-1,-1,-1
11,3,1284.50,159.87,140.02,83.95,1,-1,-1,-1
11,4,1720.13,154.41,73.65,53.29,1,-1,-1,-1
11,5,103.42,140.10,57.04,35.66,1,-1,-1,-1
11,6,576.32,71.22,85.08,43.31,1,-1,-1,-1
11,7,279.39,113.68,149.41,65.78,1,-1,-1,-1
11,8,1439.14,80.46,178.00,84.38,1,-1,-1,-1
11,9,1181.31,76.84,190.93,59.31,1,-1,-1,-1
11,10,207.57,131.82,86.47,49.09,1,-1,-1,-1
11,11,399.18,106.46,131.80,72.41,1,-1,-1,-1
11,12,1048.85,62.14,99.97,33.69,1,-1,-1,-1
11,13,3.10,128.07,20.57,32.07,1,-1,-1,-1
11,14,1757.42,132.28,56.21,32.36,1,-1,-1,-1
12,2,728.36,269.16,476.62,299.06,1,-1,-1,-1
12,3,1271.65,158.54,147.90,88.62,1,-1,-1,-1
12,4,1719.18,153.45,75.74,54.29,1,-1,-1,-1
12,5,102.32,138.82,60.03,37.09,1,-1,-1,-1
12,6,575.92,71.03,85.82,43.05,1,-1,-1,-1
12,7,277.47,112.46,153.18,66.81,1,-1,-1,-1
12,8,1412.82,81.51,183.92,88.84,1,-1,-1,-1
12,9,1181.12,75.98,190.27,59.85,1,-1,-1,-1
12,10,202.46,132.15,86.58,49.26,1,-1,-1,-1
12,11,398.73,106.36,134.93,74.32,1,-1,-1,-1
12,12,1047.94,61.80,101.98,34.18,1,-1,-1,-1
12,13,4.16,127.80,20.70,31.95,1,-1,-1,-1
12,14,1757.52,131.73,56.26,32.56,1,-1,-1,-1
13,2,804.27,281.69,403.43,247.11,1,-1,-1,-1
13,3,1260.55,157.72,154.03,92.20,1,-1,-1,-1
13,4,1718.43,152.56,77.67,55.22,1,-1,-1,-1
13,5,101.16,137.36,62.75,38.45,1,-1,-1,-1
13,6,575.60,70.90,86.37,42.74,1,-1,-1,-1
13,7,276.10,110.62,156.57,67.80,1,-1,-1,-1
13,8,1404.25,82.01,184.45,90.57,1,-1,-1,-1
13,9,1181.32,75.12,189.90,60.49,1,-1,-1,-1
13,10,200.71,131.67,86.85,49.54,1,-1,-1,-1
13,11,397.91,105.12,137.92,76.33,1,-1,-1,-1
13,12,1046.89,61.17,104.59,34.88,1,-1,-1,-1
13,13,5.59,127.67,20.66,31.35,1,-1,-1,-1
13,14,1757.68,131.51,56.13,32.64,1,-1,-1,-1
14,2,873.01,287.21,367.21,220.32,1,-1,-1,-1
14,3,1245.82,156.64,158.52,94.99,1,-1,-1,-1
14,4,1718.05,151.95,79.06,55.75,1,-1,-1,-1
14,5,100.43,136.15,64.70,39.44,1,-1,-1,-1
14,6,575.23,70.73,87.23,42.65,1,-1,-1,-1
14,7,274.54,108.90,160.03,69.01,1,-1,-1,-1
14,8,1401.81,81.91,183.38,91.48,1,-1,-1,-1
14,9,1182.31,74.03,188.82,60.91,1,-1,-1,-1
14,10,167.45,129.32,96.57,52.36,1,-1,-1,-1
14,11,397.02,103.38,140.61,78.29,1,-1,-1,-1
14,12,1046.17,60.74,106.17,35.26,1,-1,-1,-1
14,13,6.87,127.35,20.71,30.79,1,-1,-1,-1
14,14,1757.87,131.55,55.85,32.60,1,-1,-1,-1
14,18,1338.10,55.97,90.56,40.82,1,-1,-1,-1
